1.576052315268970938e-01,5.105846618173016660e-01,3.606339269409963300e-01,6.470095210986398504e-01,9.596796720450877505e-01,-1.001279119105770027e-01,3.804460599734457715e-01,6.414678916708128620e-01,1.082559539182684993e+00,7.123369820615050863e-01,8.687136460151587691e-01,-6.845812189985248097e-02,6.886011217176699617e-01,1.072639928077077920e-01,8.826356389624359089e-01
2.043974764116012477e-01,9.318251565999592367e-01,2.101594618306901197e-01,5.329099960649948953e-01,3.656888066419818339e-01,1.001456286848935395e+00,1.313561732806795557e-01,6.277970127870857731e-01,7.302109599077792890e-01,1.562626061621971152e-01,5.533430932805099012e-01,5.223582819831873447e-01,9.559474710848617773e-01,8.659749298128699424e-01,5.438088792049489834e-02
7.690079412950756588e-01,7.772190028995047684e-02,6.737216548569820995e-01,8.195575116525459780e-01,6.891040812257363812e-02,9.591593226401364802e-01,7.395232885011460144e-01,5.532854746746198593e-01,5.715371036973585506e-01,7.314633630481358617e-01,2.415579241300883362e-01,1.648798767702526202e-01,8.167721557952632994e-01,9.229023568820864387e-01,4.062416671860090145e-01
1.326311718608156609e-01,4.247742333723137365e-01,6.800863585974685765e-01,6.591573518003874810e-01,4.157197120571237692e-01,3.745981877370278545e-01,6.529864405855939635e-01,6.670110383454674885e-01,6.764310173722510866e-01,1.804705470961985858e-01,1.011402647492672946e+00,-2.077024034209918602e-01,1.755008293523460938e-01,5.456990178484190102e-01,8.975226641621737445e-01
1.760050613421339782e-01,7.365378570573967165e-01,2.693753203357943660e-01,6.046789595728607747e-01,-4.516316908584892126e-02,2.851924984047197673e-02,4.183294481258493791e-01,4.195072594464809845e-01,1.053450889877958874e+00,5.635946463471551704e-01,4.786777827616326420e-01,9.505690767023353693e-01,1.077991123598485368e+00,4.252906314391048936e-01,9.977795563682417823e-01
5.543181301470729849e-01,2.901005030125797246e-01,4.138631336793127113e-01,8.667350683065033756e-01,6.871663547729029986e-01,3.424829914107996309e-01,8.330008314743400089e-01,9.098261223357559380e-02,7.947294162542929419e-01,-3.760024274978373410e-02,4.892437676106192179e-01,8.467620576800630738e-01,1.224976362590612267e+00,1.699072697212210825e-01,7.215214979414135144e-01
1.005567022523948140e+00,7.743287051202732973e-01,6.704390301154306009e-01,3.983489254198171320e-02,2.255580931559957869e-01,6.280646322691183503e-01,7.564462117128544216e-01,4.869521297059378195e-01,1.254742621670059677e-01,1.623496562168723623e-01,3.733824702475196933e-01,9.392560519180893630e-01,3.561205402648066065e-01,3.037865520750387960e-01,4.362313939444502631e-01
1.826112950503551435e-01,9.052232758393896628e-01,8.099173937533615808e-02,1.842029355485602371e-01,2.023169229395138102e-01,5.246405669621091727e-02,9.348707275415566453e-01,9.560297336792795697e-01,1.856457502000144755e-01,9.169715447260778918e-01,7.870321276650028564e-01,7.347166455425557796e-01,5.713895202119259054e-01,2.823720416995721405e-01,1.405783935119188643e-01
7.371738486753972586e-01,3.882313040088483103e-01,3.177996369533463983e-01,9.177702625738883013e-02,3.698416260196433214e-01,3.185373407716210470e-01,1.842834587816185032e-01,2.288214994698246074e-01,8.874275956524285691e-01,7.542272733756593128e-01,1.743564200083081439e-01,-9.041088636277014312e-02,4.618458126884403270e-01,8.722281446991043963e-02,9.299754624435881967e-01
7.994793248249736362e-01,1.091689143589003708e+00,8.008274784218019082e-01,9.506963962072804142e-01,4.321476614048003206e-01,4.875032254712831636e-01,-2.822387940628416636e-02,-7.201580438439064702e-02,7.257182286343423216e-01,7.725164186631343632e-01,1.130482287166054256e+00,8.453764889763316637e-01,5.938738066696358509e-01,4.510356880650041589e-01,9.823392299947666939e-02
3.926356191410993596e-03,5.682540033598793006e-01,3.355343505571539153e-01,8.741654513988313946e-01,4.072096432060767768e-01,4.395446594193667678e-01,4.513504548932321669e-01,8.051645429813483745e-02,7.812792389549807481e-01,8.406709463228082546e-01,4.329346896695474012e-01,3.571789998092027574e-01,5.624012307043202430e-01,2.110605899620637271e-01,4.453206149459385671e-02
1.114898643374933190e-01,4.193242713129994859e-01,2.479573906320083621e-01,3.394886401730937697e-01,2.776632734892790499e-01,8.871020424448951974e-03,4.857602466650423056e-01,3.118284097726434778e-01,5.709640027423923403e-01,8.135195721779941991e-01,4.113006103765876609e-01,1.186232886960844501e+00,6.883195054903064047e-01,4.198634284960778840e-01,7.740805279582981813e-01
7.619878793697246189e-02,2.168409233622371479e-01,7.675768500869677435e-01,3.948312892595059465e-01,3.227830668889572485e-02,7.177544285176397088e-01,8.889081309247660531e-03,5.300830475356448357e-01,6.442699664655038294e-01,4.754497750873615258e-01,1.146847024874521337e-01,3.342846280268144121e-01,4.570101905260080533e-01,2.401989403961398428e-01,4.599547046860374966e-01
5.267772088106578154e-01,6.754347478167331831e-01,3.009379697154296318e-02,3.558663952802486596e-01,6.659267106748452125e-01,-7.731589902323095231e-02,8.872968409434125459e-01,1.889445171926260880e-01,6.631547342725560013e-01,4.209441972222734973e-01,3.649232524794908672e-01,1.534189014646928084e-01,5.226061461604530889e-01,1.019898462239528791e-01,5.451363185260615918e-01
3.586538007946474260e-01,-2.100411168398086670e-01,3.178889745919876719e-01,9.858713446982133588e-01,2.144807974513160131e-01,2.796977478244679904e-01,1.441665385212188288e-01,2.629521546230211282e-01,1.578510550320267325e-01,5.724112843466269140e-01,3.603917992758475242e-01,1.922474327018815488e-01,3.641711307828308930e-02,4.092530518424924435e-01,5.773586946099199535e-01
1.208237362649317248e+00,2.193393257622894832e-01,9.141173315172425040e-01,4.780758663709249179e-01,5.184147943724584096e-01,3.351664395338244673e-01,9.092204934786595194e-01,5.378569100031131978e-01,5.873203060381286811e-01,9.910086242230152775e-01,6.756430531171676579e-01,3.004613557446368932e-01,2.225557553888517504e-01,4.597869765665829056e-01,4.587060458508611660e-01
2.204719438739078941e-01,6.264991583087511362e-01,2.329878128653014580e-01,5.121805563784057602e-01,9.837195836214668310e-01,8.491511754774364595e-01,6.944746646872744511e-02,7.511681298709977916e-01,8.229106945188086053e-01,2.675895344838529200e-01,2.732552500023220365e-01,7.186667920494309580e-01,2.712678989046780065e-01,2.469856390039846528e-01,3.944841490394436212e-01
3.041318833453534806e-02,5.436537602010691472e-01,6.380446558924631750e-01,3.092358538935890411e-01,8.335989247036101890e-02,1.109882906687997828e+00,5.964563771580991824e-01,1.175557552438272341e-01,2.898206839571640381e-01,-1.291585314677642371e-01,3.918516959568104641e-01,2.832860503810967767e-01,3.653902775741763032e-01,7.277760598047107177e-01,4.358393307983626785e-01
4.874735728210756736e-01,1.194031984055726331e-01,4.899069283625442223e-02,8.483518676675378956e-01,6.153703363624406508e-01,7.278205320536675904e-01,9.726135859243657533e-01,4.373009558817179676e-01,3.076046290615253032e-01,5.212951427789986880e-01,7.107071655612922090e-01,2.017713172515701592e-01,6.983325800395638883e-01,2.338229226682544612e-02,9.504787290661852461e-01
7.258406021875848380e-01,2.462594921601449771e-01,3.731394978999679757e-01,5.751706854748009912e-01,6.016872098404795199e-01,8.388052368012024473e-01,1.770018784070996054e-01,7.942493336899484335e-01,4.931201344853315405e-01,4.361609872877094674e-01,1.629647080403973103e-01,4.972904141949580636e-01,2.827587023283824608e-01,4.304139642105143104e-01,2.433238096423918639e-01
7.146736858766654654e-01,1.726381466718063251e-01,2.519185384053011512e-01,1.879566704428201618e-01,2.764991080631824111e-02,6.044368268721002080e-01,1.027786828430714006e-01,6.826760699505027841e-01,4.903127420397129094e-02,2.894555061700769816e-01,6.831021268211286968e-01,3.596731426884171023e-01,-2.751224999476604635e-02,5.660733308193364177e-01,5.261471272040020297e-01
9.241414333413798810e-01,3.515646923261549206e-02,4.601060138082740947e-01,6.587536799168310919e-01,1.573207892000756392e-01,-1.855189412722549058e-01,6.768699302476565149e-01,3.475202142294043783e-01,4.338827802941367939e-01,7.908462183594365813e-01,-1.807550703954252380e-01,3.879292712651622455e-01,8.245538993299899033e-01,4.849664881545462936e-01,1.067276711179787840e+00
6.712255654709903263e-01,9.874006661896499448e-01,7.320983328544007351e-01,8.332813612358712652e-01,4.598831591546327924e-01,8.040518284201614296e-01,7.677157103576449648e-01,3.749513187950852533e-01,7.093055675479551514e-01,4.375574221007304532e-01,7.824376548884791616e-01,1.480100655241888552e-01,4.668790262450734363e-01,4.385652903488459486e-01,4.598130586351634186e-01
9.155397112654236613e-01,8.323516790294145373e-01,2.636492905899346928e-01,2.629055300624086322e-01,2.840939315889373304e-02,4.524431286368939542e-01,5.261590948776807553e-01,9.703151696794214409e-01,5.451943753290676709e-01,8.377380092129196321e-01,9.869950604464721167e-01,4.703950106289304656e-01,3.822839205105041382e-01,5.149785486227257403e-01,5.259527097592333611e-01
8.006548472749516199e-01,1.001686410379217573e+00,5.043526950977347267e-01,3.811910156738425592e-01,3.102754203418037759e-01,1.156118090295281398e-01,6.715995864449433306e-01,4.167677405510536448e-01,1.196936181787554287e-01,1.218459193463936885e-01,8.494627522130464570e-01,2.685298018272517240e-01,3.523655121313336580e-01,6.688582149011212952e-02,1.334655695255689833e-01
3.560895050293152453e-01,2.231393551804909392e-01,8.127403948259926958e-01,3.260609731393848687e-01,3.709295207323646260e-01,9.007645681995363196e-01,7.672854947769105483e-01,3.730553281140525090e-01,7.779461405061329771e-01,8.861861686299584706e-01,6.547232566553091715e-01,5.467931899662291650e-01,8.609157980575387059e-01,5.512146934721642300e-01,7.181143498587326812e-01
4.357833800041938099e-01,6.470932246617964179e-01,5.583258164886917285e-01,5.882588860634191397e-01,8.230949611523681320e-01,2.280125053485743958e-01,5.080514596187112215e-03,6.751779325208804305e-01,4.541967155459386563e-01,7.045696236425289527e-01,4.048870611533514907e-01,7.780558519272671170e-01,6.588968547236064843e-01,2.010599506439264827e-01,1.594000593807633204e-01
7.438638650406874664e-01,8.534337027833401867e-01,6.003858610228998138e-01,5.245443486193924754e-01,6.979148542507958020e-01,8.368834332513060970e-01,5.199913586731352844e-01,4.541281285213900620e-01,7.111828214779140067e-01,2.129288927239006979e-01,8.571896031984403974e-01,1.001030229266995475e+00,7.104306190943652233e-01,5.531369557852870988e-01,5.743358236596951549e-01
8.905637997654795024e-01,6.604485539388375015e-01,6.722080160594454123e-02,9.281711963449348901e-02,5.543339737472903206e-01,7.774247610874416292e-01,4.566664679671461058e-01,2.663769938270351134e-01,8.953785990264456762e-01,2.401660465382876031e-01,7.723151955192245621e-01,7.192409863063217168e-01,9.124823171771981878e-01,8.685801545277351821e-01,1.358545932240732834e-01
7.811626443720741664e-01,7.256041403778400456e-01,6.241982625586369737e-01,3.020771520606807536e-01,9.198803645903047554e-01,3.953314923091819644e-01,3.111822605377033146e-01,4.319316653694995067e-01,7.111646331775244301e-01,5.622345916254811726e-01,2.665657402481920110e-02,3.018451758759778114e-01,-3.378358402760371637e-02,6.123099258213682977e-02,3.539868508555606974e-01
9.447480102871683716e-01,5.835293393514123794e-01,7.611954428660203664e-01,1.850116608254389478e-02,2.558316493778829415e-01,9.684071611440279170e-01,8.713797941517865686e-01,6.399524829061051800e-01,9.237003228358698914e-01,2.229005851698215301e-01,2.353754285106854360e-01,5.980489894436317178e-01,8.974661232806595557e-01,3.927554828719825863e-01,3.436296376432305677e-01
7.920798009861762523e-01,2.388238953841149981e-01,8.673560810221510042e-01,3.152839303130675619e-01,-1.142411144925066166e-02,6.113987977349363279e-01,8.149975313578949887e-01,9.681995536311052142e-01,7.018023333952133624e-01,6.456104462384022469e-01,8.999151603366263297e-01,6.718505453510676961e-01,5.705628807707429084e-01,1.584584121424722492e-01,2.002900635983805855e-01
9.025049641180992177e-01,1.018736128005983010e+00,2.578769396870164154e-01,5.146807046379785894e-02,4.465890007879289025e-01,5.474314916027412936e-01,1.589495907819443443e-01,7.435904383989563882e-02,4.918928031614934748e-01,6.469531844801082975e-03,1.610532146277925125e-01,5.469755878622923895e-01,1.505361339225619599e-01,5.626957404262031837e-01,5.737532655575751095e-01
1.634224160876868170e-02,2.538146336835321593e-02,4.492098823193125812e-01,9.834895299855053175e-01,5.840261563425676317e-02,5.617346800541727081e-01,8.499447249026899076e-01,7.028047184438238615e-01,6.926329613988411182e-01,7.859723049924812743e-01,8.086571970892363348e-01,4.969479198465430181e-01,2.172308749582207987e-01,8.248021869354011937e-01,6.136482815695164517e-01
2.916156645781778911e-01,6.584009274526543276e-01,6.973511022058745956e-01,7.646021980033376186e-01,6.082738481353118232e-01,6.808488563820861428e-01,8.564132365152700155e-01,1.965232008359555360e-01,8.396589835265436674e-01,2.004306063708051200e-01,8.806356458856282599e-01,2.085113514028614501e-01,8.296909082904843080e-01,4.736973615793978465e-01,5.295713006459742411e-01
1.137202463506653827e-01,1.819740549660440743e-01,4.785947222683439306e-01,8.669526941570532275e-01,4.262082837733455754e-01,4.234889809055207288e-01,6.426332224829095496e-01,6.814355971409765678e-01,9.184692137073288132e-01,3.516879012587546122e-02,5.916395144156135766e-01,2.646413262205777328e-01,8.675069235145047575e-01,8.095048155417691738e-02,3.371405316822321252e-01
9.875120205997266198e-02,4.078629308926715047e-01,5.829276439498719542e-01,9.144910413983934339e-01,6.725239228034493033e-01,3.901274642074823440e-01,5.348580899947358303e-01,1.054121959518288021e+00,5.650995613008469309e-01,3.977545512842116104e-01,8.217682135516020114e-01,5.117765786196714073e-01,4.903286365370355115e-01,2.229073102506631820e-01,8.439438202555663571e-01
5.579817523392449630e-01,6.119277893394777790e-01,9.023135671585107431e-01,2.415565592522272639e-02,1.028494021356745725e+00,8.167764134023607348e-01,7.247779442732379396e-01,2.489267665316224620e-01,4.536504900407019036e-01,2.939926433131184735e-01,2.378276146244154010e-01,7.054474015023372013e-01,5.522016842915827839e-01,7.663689477967602359e-01,3.844369663569753848e-01
9.078953636475577404e-01,4.520457844426954003e-02,9.987988192367595053e-01,3.398480798564603722e-01,1.723122136134129512e-01,5.702664864895913288e-01,1.373714359194652679e-01,9.561280845131088224e-01,1.683974184229159177e-01,3.198531313958976607e-01,5.081392577927220655e-01,1.742758831004600495e-01,2.604812053109043513e-01,1.085437813789370098e+00,5.218766811813747575e-01
4.208402348708809027e-01,4.914988404517271481e-01,4.337150970270747113e-02,7.724544622186120535e-02,1.355419986126099041e-01,4.899793096210489640e-01,1.985557020975110831e-01,7.427647540280674088e-01,9.007893416481022042e-01,4.152072352392524035e-01,7.862596732501836438e-01,7.121746881895855141e-01,8.598634818687782566e-01,4.334867953719825362e-01,1.044650298296099011e+00
8.799181120550807200e-02,2.422216355472105731e-01,5.043585451691547927e-01,2.930972043589396003e-01,3.473490342325522007e-01,-1.212301316927698325e-01,3.479030506616917484e-01,5.249403356998881831e-01,7.418214920306328564e-01,2.058584081527578824e-01,3.274019931940565509e-01,-1.162635769766456051e-01,6.949940852179248285e-01,4.729085754381447404e-01,1.381970725116945520e+00
1.259534941771566219e-01,2.425238515118960728e-02,5.888754724496166881e-01,9.640774237661353663e-01,8.177690264639446704e-01,7.840242038596977325e-01,9.580273414540225740e-01,5.044536651812522171e-02,5.811995684394884176e-02,5.253604769768652760e-01,6.596874885610399808e-01,7.246386001986199199e-01,7.316653019681854664e-01,5.810611462005008665e-01,8.409879179080178568e-01
7.934043236259211707e-01,6.197244633194803898e-01,8.412121285973918339e-02,2.518569430292401101e-01,7.080751489605835447e-01,3.199301728196583816e-02,6.610046005888022824e-01,2.682487997357392850e-01,7.079721064575168477e-01,2.995945945503932228e-01,3.394091921691765323e-01,3.671271819225953026e-01,5.628983289542784929e-01,2.588460898095273355e-01,9.255874380618560604e-01
5.746953317931471350e-01,7.326686689412073017e-01,4.836957001719833782e-01,8.665962270191630568e-01,6.755593446343474140e-01,1.661615989207876898e-01,2.395925683222550062e-01,5.216162572926075214e-01,6.919106419975044886e-02,2.101572804473691991e-01,1.596436940564104623e-01,3.134971507407223745e-01,1.787670379575728996e-01,1.016414001521072974e+00,1.006456112786257157e-01
6.248412116337727085e-01,3.910714212312976779e-01,7.923192242693547493e-01,8.535555878609001335e-01,2.584850897658282076e-02,9.827645733197156730e-01,1.524439315432622732e-01,1.257657902100933409e-02,5.944154075177555674e-01,3.086718805840276691e-01,7.604686574212752292e-01,2.569408968818280847e-01,6.283245853859080743e-01,9.234840341306636002e-01,7.388713605070087453e-01
7.308471504766778093e-01,9.672966012953042592e-01,7.457721378353265873e-01,3.749054726548953775e-01,8.162419127160425170e-01,7.028962662394212524e-01,6.054574808919074291e-01,4.791415640402299503e-02,5.205801538338019618e-01,4.084677767518819502e-01,7.682610413248345260e-01,3.473633885855604841e-01,8.977799222868618756e-01,-5.388286337871034046e-03,7.345955315173871014e-01
1.663417702843651702e-01,5.410596016385608165e-01,1.767543007451866099e-01,9.073895079618577997e-01,6.515187644937473247e-05,3.548173959201264549e-01,2.439357160726990381e-01,8.623773558365410707e-01,5.542177363753615638e-02,5.740371863038669087e-01,2.615444926533348480e-01,3.619988899279034666e-01,8.778290861612147999e-01,1.265507548159234552e-01,-1.268126778042912885e-02
3.811776082126626108e-01,9.799837658434124021e-01,1.140801636863538610e-01,9.250356139333660854e-01,8.943984889473325373e-01,1.434190683019480050e-01,7.438496133785398312e-01,8.098776234367565108e-01,9.345338875649085164e-01,6.832012934465628295e-02,7.389188801521386907e-01,5.851166830080146708e-01,8.692658570255402672e-01,9.781679790260554563e-01,2.295808351413444193e-01
2.610554422582690992e-01,2.386494960600704374e-01,2.921834079483332514e-01,4.049643008344697703e-01,9.032336435780630168e-01,1.744315754346955905e-01,9.707409672501369213e-01,6.090584360172631578e-02,2.607582120852023344e-01,5.909796630001313417e-03,8.679792517751291347e-01,6.593913460293822082e-01,1.336342018097603224e-01,1.183607961490897448e-01,6.539356463525863861e-02
